样本ID,标签,城市匹配度,学历匹配度,经验是否满足,经验差值,经验差值归一化,技能Jaccard,核心技能命中率,技能覆盖度,岗位-经历文本相似度,岗位-求职意向相似度,专业匹配度,证书命中数,简历ID,岗位ID,简历姓名,岗位名称,公司名称,简历居住地,岗位城市,距离(km),简历学历,岗位学历要求,简历工作年限,岗位经验要求,简历技能数,岗位核心技能数,技能命中数,岗位要求证书数,简历证书数,未满足维度数,负样本来源
220,0,0,1,0,7,1.4,0.0,0.0,0.0,0.008453,0.0,0,0,117,5479,向燕,品质管理主管,浙江爱尔达实业有限公司,广州,嘉兴,1126.5,本科,本科,10,3-5年,6,3,0,0,1,3,随机错位配对
221,1,1,2,1,0,0.0,0.166667,0.333333,0.25,0.043663,0.0,0,0,450,5480,薛皓,诚聘普工/操作工 月入7000,上海芯诣电子科技有限公司,南京,嘉兴,236.3,本科,中专/中技,0,月结,4,3,1,0,1,0,
224,0,0,2,0,-3,-0.6,0.0,0.0,0.0,0.014227,0.0,0,0,282,8385,田瑶,监控弱电安防技术员,上海华亿泽消防科技有限公司,东莞,苏州,1142.0,本科,中专/中技,0,3-5年,5,3,0,0,1,3,维度不满足(≥2项)
226,1,1,2,1,0,0.0,0.071429,0.1,0.2,0.01743,0.0,1,0,63,7247,钱晨,java实习生,江苏中景信息技术有限公司,苏州,苏州,0.0,本科,大专,0,JavaScript,5,10,1,0,1,0,
233,1,1,1,1,0,0.0,0.166667,1.0,0.166667,0.016579,0.0,0,0,303,2140,魏峰,教务专员,福州外语外贸学院,福州,福州,0.0,本科,本科,0,培训机构,6,1,1,0,1,0,
234,0,0,2,1,3,0.6,0.0,0.0,0.0,0.009902,0.0,0,0,185,2540,叶彬,新媒体运营,福建启跃碳素制品有限公司,珠海,漳州,484.3,本科,不限,3,海外平台,9,2,0,0,2,2,维度不满足(≥2项)
235,0,0,2,0,-1,-0.2,0.0,0.0,0.0,0.038942,0.0,0,0,402,7176,姚华,运营专员（定期体检/开工红包/节假日福利）,浙江思普锯业有限公司,深圳,丽水,881.6,大专,中专/中技,0,1-3年,4,4,0,0,1,3,维度不满足(≥2项)
237,1,1,1,1,2,0.4,0.0625,0.111111,0.125,0.012276,0.071183,1,0,267,7763,梁梓轩,MES开发工程师,斯莱克设备,南京,苏州,189.3,本科,本科,5,3-5年,8,9,1,0,0,0,
239,1,1,1,1,1,0.2,0.222222,0.5,0.285714,0.033893,0.213328,1,0,236,1949,罗建,数据运维工程师,福建奔驰汽车有限公司,宁德,福州,70.2,本科,本科,1,数据库运维,7,4,2,0,1,0,
240,0,1,1,1,0,0.0,0.0,0.0,0.0,0.005282,0.099044,1,0,230,7578,龙若曦,测试工程师,华业检测技术服务有限公司,宁波,苏州,183.2,本科,本科,0,C++,4,3,0,0,0,1,随机错位配对
244,1,1,2,1,0,0.0,0.285714,0.5,0.4,0.098935,0.06194,1,0,469,3612,孟娟,网络运维,南京智银企业服务有限公司,杭州,苏州,121.7,本科,不限,0,Linux,5,4,2,0,1,0,
246,0,0,1,0,-3,-0.6,0.0,0.0,0.0,0.044164,0.022381,1,0,354,4226,范子轩,ETL开发工程师（银行项目）,北京神州数字科技有限公司,泉州,宁波,623.5,本科,本科,0,3-5年,5,4,0,0,0,3,随机错位配对
247,0,0,2,0,-3,-0.6,0.0,0.0,0.0,0.005458,0.0,0,0,230,6637,龙若曦,仓库账务组长,广东冠盛新材料股份有限公司,宁波,安庆,437.3,本科,大专,0,3-5年,4,3,0,0,0,3,维度不满足(≥2项)
249,1,1,1,1,2,0.4,0.055556,0.1,0.111111,0.027398,0.065498,1,0,296,35,姜悦,java工程师,厦门瀚海潮升科技有限公司,宁德,厦门,283.2,本科,本科,3,1-3年,9,10,1,0,2,0,
250,1,1,2,1,1,0.2,0.1,0.2,0.166667,0.011787,0.0,0,0,145,6897,黄雨萱,电气技术员,安邦电气股份有限公司,南京,滁州,52.5,本科,大专,2,1-3年,6,5,1,0,2,0,
252,0,1,1,1,1,0.2,0.0,0.0,0.0,0.020063,0.0,0,0,236,1107,罗建,发行游戏运营【2027校招】,4399,宁德,厦门,283.2,本科,本科,1,游戏运营,7,1,0,0,1,1,随机错位配对
255,1,1,1,1,1,0.2,0.1,0.333333,0.125,0.028643,0.052334,1,0,280,365,谢峰,导航算法工程师,厦门蓝旭科技有限公司,南平,厦门,240.4,本科,本科,4,3-5年,8,3,1,0,1,0,
256,1,1,1,1,0,0.0,0.230769,0.5,0.3,0.054076,0.056445,1,0,428,7533,贾飞,中级数据开发工程师,北京昌聚亿科技有限公司河南分公司,南京,苏州,189.3,本科,本科,3,3-5年,10,6,3,0,1,0,
257,0,0,1,0,-3,-0.6,0.0,0.0,0.0,0.0,0.059664,0,0,384,3763,莫雪,研发质量工程师,三一集团有限公司,南昌,苏州,540.6,本科,本科,0,3-5年,6,1,0,0,0,3,随机错位配对
258,1,1,2,1,2,0.4,0.090909,0.166667,0.166667,0.052371,0.019157,1,0,364,14,廖慧,软件开发工程师（英语作为工作语言）,达昊(厦门)制造有限公司,三明,厦门,203.0,本科,大专,5,3-5年,6,6,1,0,2,0,
260,1,1,1,1,5,1.0,0.266667,0.363636,0.5,0.073922,0.051518,1,0,475,4363,武刚,软件全栈工程师,宁波万集达科技有限公司,杭州,宁波,140.0,本科,本科,5,前端开发,8,11,4,0,1,0,
261,0,0,1,0,4,0.8,0.0,0.0,0.0,0.005471,0.0,0,0,65,2929,严梅,品质经理,福建南王新材料科技有限公司,苏州,泉州,739.1,大专,大专,5,1-3年,7,3,0,0,1,3,随机错位配对
263,0,0,1,0,-3,-0.6,0.0,0.0,0.0,0.048534,0.079431,1,0,250,4368,闫佳怡,前端开发工程师,讯猫软件集团有限公司,珠海,宁波,1159.5,大专,大专,0,3-5年,6,5,0,0,0,3,维度不满足(≥2项)
264,0,0,0,1,0,0.0,0.0,0.0,0.0,0.013851,0.0,1,0,153,272,顾浩然,人工智能技术岗（大模型与算法研发方向）,中交一公局厦门工程有限公司,深圳,厦门,464.1,本科,硕士,1,1-3年,8,8,0,0,2,3,随机错位配对
266,0,1,1,0,-1,-0.2,0.0,0.0,0.0,0.008399,0.0,0,0,391,6938,高若曦,文员/计划,今麦郎饮品,南京,滁州,52.5,本科,本科,0,1-3年,5,3,0,0,1,2,维度不满足(≥2项)
268,0,1,2,1,0,0.0,0.0,0.0,0.0,0.008152,0.011604,1,0,450,3661,薛皓,测试技师,苏州英特模科技股份有限公司,南京,苏州,189.3,本科,大专,0,发动机,4,3,0,0,1,1,随机错位配对
270,1,1,2,1,2,0.4,0.090909,0.2,0.142857,0.031814,0.102583,1,0,400,7246,龙明,Java初级开发工程师,苏州众壳科技有限公司,苏州,苏州,0.0,本科,大专,2,Spring,7,5,1,0,1,0,
272,1,1,1,1,2,0.4,0.083333,0.166667,0.142857,0.002557,0.018308,1,0,310,286,唐梓轩,算法工程师（数据挖掘方向）,软通动力信息技术(集团)股份有限公司,龙岩,厦门,127.0,本科,本科,5,3-5年,7,6,1,0,3,0,
275,1,1,1,1,0,0.0,0.052632,0.071429,0.166667,0.014136,0.014544,1,0,4,2772,许洋,java开发工程师,玄创(杭州)机器人有限公司,南平,泉州,203.1,本科,本科,3,3-5年,6,14,1,0,1,0,
278,0,0,1,1,1,0.2,0.0,0.0,0.0,0.001925,0.049772,0,0,369,1066,韦安然,化学实验室工程师,嘉庚创新实验室,杭州,厦门,675.4,本科,本科,1,材料研发,9,2,0,0,1,2,维度不满足(≥2项)
279,0,0,2,1,2,0.4,0.0,0.0,0.0,0.006257,0.01605,1,0,253,7467,钟平,信息化软件工程师（苏州浙远）,山东新华医疗器械股份有限公司,福州,苏州,595.0,本科,大专,3,1-3年,10,5,0,0,0,2,随机错位配对
280,0,1,2,0,4,0.8,0.0,0.0,0.0,0.023596,0.0,0,0,358,3304,彭颖,审计员,福建好彩头营销管理有限公司,莆田,泉州,70.6,本科,大专,7,3-5年,10,4,0,0,1,2,维度不满足(≥2项)
281,0,1,0,0,-3,-0.6,0.0,0.0,0.0,0.009028,0.05533,1,0,235,349,韩思琪,品质测试工程师,青祁(厦门)半导体有限公司,福州,厦门,214.6,大专,本科,0,3-5年,4,4,0,0,2,3,维度不满足(≥2项)
282,1,1,1,1,2,0.4,0.071429,0.142857,0.125,0.035266,0.016698,1,0,158,2794,熊超,软件测试工程师（银行核心经验）,北京捷科智诚科技有限公司上海分公司,龙岩,泉州,168.9,本科,本科,5,3-5年,8,7,1,0,2,0,
286,1,1,1,1,2,0.4,0.058824,0.111111,0.111111,0.011612,0.050681,1,0,271,7709,卢阳,车联网运维工程师,新大洲本田摩托有限公司,宁波,苏州,183.2,本科,本科,5,3-5年,9,9,1,0,1,0,
290,0,0,2,1,0,0.0,0.0,0.0,0.0,0.002656,0.0,0,0,379,6965,周倩,急聘模具工 月入14000,安徽明豪精密工业有限公司,福州,滁州,699.2,本科,中专/中技,1,1-3年,8,2,0,0,1,2,维度不满足(≥2项)
291,1,1,1,1,3,0.6,0.125,0.333333,0.166667,0.019836,0.014665,1,0,129,1574,沈涛,运维工程师(2027届实习生招聘)-福州,中电福富信息科技有限公司,厦门,福州,214.6,本科,本科,3,系统运维,6,3,1,0,1,0,
294,0,0,2,0,6,1.2,0.0,0.0,0.0,0.005113,0.126111,0,0,234,4470,顾健,质量工程师,拓普集团,泉州,宁波,623.5,本科,大专,7,1-3年,6,3,0,0,1,3,随机错位配对
298,0,0,1,1,0,0.0,0.0,0.0,0.0,0.005787,0.110016,0,0,286,8000,罗彬,质量工程师,苏州维信电子,佛山,苏州,1179.8,本科,本科,3,3-5年,6,4,0,0,1,2,维度不满足(≥2项)
300,1,1,1,1,0,0.0,0.055556,0.083333,0.142857,0.013233,0.0,1,0,198,199,范峰,Java,中科飞龙(厦门)科技发展有限公司,莆田,厦门,140.6,本科,本科,3,3-5年,7,12,1,0,1,0,
302,0,0,2,1,1,0.2,0.0,0.0,0.0,0.045283,0.061247,1,0,379,6903,周倩,光伏运维工程师,安徽承美建设工程有限公司,福州,滁州,699.2,本科,高中,1,电站,8,3,0,0,1,2,维度不满足(≥2项)
303,0,0,0,1,7,1.4,0.0,0.0,0.0,0.009754,0.017489,1,0,190,7626,梁红,视觉算法工程师（3D视觉/物理AI方向）,苏州嘉实倍斯工业科技有限公司,南昌,苏州,540.6,本科,硕士,7,视觉图像算法,10,7,0,0,2,3,随机错位配对
307,0,0,1,0,4,0.8,0.0,0.0,0.0,0.009278,0.0,0,0,180,899,孟晨,客户服务资深工程师b-东部大区 (MJ004415),厦门海辰储能科技股份有限公司,东莞,厦门,470.6,本科,本科,7,3-5年,6,3,0,0,1,3,随机错位配对
309,1,1,1,1,1,0.2,0.176471,0.25,0.375,0.09114,0.443421,1,0,280,280,谢峰,高级AI软件测试工程师,厦门德捷信息科技有限公司,南平,厦门,240.4,本科,本科,4,3-5年,8,12,3,0,1,0,
311,0,0,2,0,-1,-0.2,0.0,0.0,0.0,0.011381,0.0,0,0,481,1138,邵佳,运营专员,中科海锐(厦门)科技研究院有限公司,东莞,厦门,470.6,本科,大专,0,1-3年,6,3,0,0,3,3,维度不满足(≥2项)
312,0,1,1,0,-3,-0.6,0.0,0.0,0.0,0.014098,0.041654,1,0,347,5549,武雪,SMT测试高级工程师（主管）,立铠精密科技(黄石)有限公司,南京,嘉兴,236.3,大专,大专,0,3-5年,5,2,0,0,1,2,随机错位配对
315,0,1,0,0,-7,-1.0,0.1,0.25,0.142857,0.007502,0.006012,0,0,289,7927,毛洋,SOC顶层物理设计工程师,上海试试管理咨询有限公司,杭州,苏州,121.7,大专,本科,3,10年以上,7,4,1,0,1,2,维度不满足(≥2项)
317,0,0,0,0,-3,-0.6,0.0,0.0,0.0,0.003966,0.111221,1,0,290,7920,姜娟,flutter开发工程师,苏州泰思特电子科技有限公司,漳州,苏州,808.3,大专,本科,0,3-5年,7,5,0,0,0,4,维度不满足(≥2项)
318,0,0,0,0,-5,-1.0,0.0,0.0,0.0,0.004297,0.0,0,0,26,2306,顾玲,区域督导经理（上市公司/管理岗）,福州绝味食品有限公司,南昌,福州,446.7,大专,本科,0,5-10年,6,3,0,0,2,4,维度不满足(≥2项)
319,1,1,1,1,2,0.4,0.076923,0.25,0.1,0.012131,0.008448,0,0,428,7605,贾飞,机器人软体工程师,捷螺智能设备(苏州)有限公司,南京,苏州,189.3,本科,本科,3,1-3年,10,4,1,0,1,0,
321,0,0,1,0,7,1.4,0.0,0.0,0.0,0.010864,0.073994,0,0,119,1812,孔茜,品管工程师,福建华夏蓝新材料科技有限公司,深圳,福州,660.2,本科,本科,10,3-5年,7,3,0,0,1,3,随机错位配对
322,0,0,1,1,0,0.0,0.0,0.0,0.0,0.015636,0.0,1,0,450,549,薛皓,质量管培生 (MJ002071),大博医疗,南京,厦门,845.7,本科,本科,0,QE,4,3,0,0,1,2,维度不满足(≥2项)
324,0,0,2,0,-2,-0.4,0.0,0.0,0.0,0.010916,0.0,0,0,446,6375,魏勇,质量过程检验员,深向科技股份有限公司,三明,湖州,567.7,本科,大专,1,3-5年,10,3,0,0,0,3,随机错位配对
325,1,1,1,1,0,0.0,0.052632,0.1,0.1,0.0,0.0,1,0,122,25,姜鹏,Java开发-自研岗位-可出差,厦门至恒融兴信息技术股份有限公司,泉州,厦门,73.7,本科,本科,3,3-5年,10,10,1,0,1,0,
328,0,0,0,1,3,0.6,0.0,0.0,0.0,0.046135,0.033762,1,0,111,5267,丁悦,智能产品评测设计工程师,上海交通大学桐乡高等研究院,南昌,嘉兴,526.1,大专,本科,3,系统测试,6,2,0,0,0,3,维度不满足(≥2项)
329,0,0,0,1,0,0.0,0.0,0.0,0.0,0.014062,0.0,0,0,426,5479,姜勇,品质管理主管,浙江爱尔达实业有限公司,佛山,嘉兴,1145.1,大专,本科,3,3-5年,9,3,0,0,1,3,维度不满足(≥2项)
331,1,1,1,1,2,0.4,0.090909,0.25,0.125,0.026269,0.199358,1,0,176,7288,郭丽,对日软件开发工程师（COBOL&JAVA）,日立解决方案(中国)有限公司,杭州,苏州,121.7,本科,本科,3,1-3年,8,4,1,0,0,0,
332,1,1,2,1,1,0.2,0.052632,0.071429,0.166667,0.034045,0.068609,1,0,5,2353,夏玲,全栈开发工程师,氪行数字科技(漳州芗城)有限责任公司,三明,漳州,194.6,本科,大专,1,Java,6,14,1,0,2,0,
333,1,1,2,1,7,1.4,0.076923,0.25,0.1,0.010617,0.055789,1,0,358,1608,彭颖,嵌入式软件助理工程师,福州元禾原电子科技有限公司,莆田,福州,76.9,本科,不限,7,C语言,10,4,1,0,1,0,
334,1,1,2,1,5,1.0,0.1,0.333333,0.125,0.005768,0.0,1,0,267,6739,梁梓轩,Java,安徽省即幂人工智能科技有限公司,南京,滁州,52.5,本科,不限,5,软件/IT服务,8,3,1,0,0,0,
336,1,1,2,1,0,0.0,0.090909,0.2,0.142857,0.011749,0.0,1,0,309,2818,段俊,IT运维主管（五险一金、周休1.5天）,福建奇鹭物联网科技股份公司,福州,泉州,147.2,本科,大专,1,1-3年,7,5,1,0,2,0,
338,1,1,2,1,3,0.6,0.166667,0.5,0.2,0.00722,0.140948,1,0,351,1193,陆语桐,Fde全栈开发工程师,上海瑞禾通讯技术有限公司,宁德,福州,70.2,本科,大专,3,全栈开发,10,4,2,0,0,0,
339,1,1,1,1,0,0.0,0.090909,0.166667,0.166667,0.010146,0.0,0,0,303,205,魏峰,工厂智能化专案实习生,友达光电(厦门)有限公司,福州,厦门,214.6,本科,本科,0,Java,6,6,1,0,1,0,
341,0,0,1,1,0,0.0,0.0,0.0,0.0,0.007159,0.037944,1,0,304,8365,魏晨,暖通空调运维工程师,苏州根基科技有限公司,佛山,苏州,1179.8,大专,大专,3,3-5年,6,3,0,0,1,2,维度不满足(≥2项)
342,0,0,2,0,3,0.6,0.0,0.0,0.0,0.015915,0.008765,1,0,436,8123,龚佳,信赖性测试工程师,美特科技(苏州)有限公司,龙岩,苏州,774.9,本科,大专,6,3-5年,7,2,0,0,2,3,维度不满足(≥2项)
343,1,1,1,1,5,1.0,0.1,0.25,0.142857,0.002076,0.086269,1,0,68,7504,邵超,实施工程师,上海神剑铁路通信信号有限公司,宁波,苏州,183.2,大专,大专,5,计算机软件,7,4,1,0,1,0,
344,1,1,1,1,2,0.4,0.071429,0.142857,0.125,0.018191,0.048666,1,0,192,3421,邹俊熙,信息化项目工程师,福建基诺厚普生物科技有限公司,宁德,莆田,147.0,本科,本科,5,3-5年,8,7,1,0,2,0,
345,0,0,0,1,0,0.0,0.0,0.0,0.0,0.02956,0.0,0,0,95,4269,毛芳,ba管培生,杭州剑齿虎企业管理咨询有限公司,东莞,宁波,1086.4,大专,本科,0,报表开发,5,6,0,0,1,3,维度不满足(≥2项)
346,1,1,1,1,2,0.4,0.076923,0.25,0.1,0.006188,0.0,1,0,211,3599,孙婷,座舱开发-国际语音,达普信,宁波,苏州,183.2,本科,本科,7,5-10年,10,4,1,0,1,0,
347,0,0,0,0,-3,-0.6,0.090909,0.166667,0.166667,0.012387,0.179329,1,0,445,5084,孔雨泽,上位机软件开发工程师,中科兆芯(浙江)半导体有限公司,广州,嘉兴,1126.5,本科,硕士,0,3-5年,6,6,1,0,1,3,随机错位配对
353,0,0,1,1,2,0.4,0.0,0.0,0.0,0.006722,0.0,0,0,180,8044,孟晨,项目品质管理岗,歌尔股份,东莞,苏州,1142.0,本科,本科,7,5-10年,6,2,0,0,1,2,维度不满足(≥2项)
355,1,1,1,1,0,0.0,0.111111,0.5,0.125,0.02413,0.010273,1,0,302,384,吕皓,定位算法工程师,厦门蓝旭科技有限公司,莆田,厦门,140.6,本科,本科,5,5-10年,8,2,1,0,1,0,
356,0,0,2,1,2,0.4,0.0,0.0,0.0,0.000613,0.0,1,0,226,1541,曾峰,人工智能专业实习生2027届,福州云之景科技有限公司,苏州,福州,595.0,本科,大专,2,图像标注,8,3,0,0,1,2,随机错位配对
359,1,1,1,1,1,0.2,0.0625,0.142857,0.1,0.010689,0.043026,1,0,386,1469,潘峰,运维工程师 (MJ000128),厦门睿云联创新科技股份有限公司,三明,福州,167.0,本科,本科,1,系统运维,10,7,1,0,2,0,
363,0,0,1,0,6,1.2,0.0,0.0,0.0,0.010579,0.200052,0,0,166,1101,秦萍,研发工程师,厦门云天半导体科技有限公司,南京,厦门,845.7,本科,本科,9,3-5年,10,3,0,0,1,3,维度不满足(≥2项)
364,1,1,1,1,0,0.0,0.083333,0.142857,0.166667,0.0,0.010274,1,0,8,2812,苏飞,Python开发工程师,深度空间(福建)科技有限公司,龙岩,泉州,168.9,本科,本科,3,3-5年,6,7,1,0,1,0,
366,0,1,0,1,5,1.0,0.0,0.0,0.0,0.018443,0.0,1,0,310,1162,唐梓轩,汽车电子控制算法实习生,厦门国创中心先进电驱动技术创新中心,龙岩,厦门,127.0,本科,硕士,5,控制器,7,1,0,0,3,2,维度不满足(≥2项)
367,0,0,1,1,1,0.2,0.0,0.0,0.0,0.023573,0.011717,1,0,251,6027,廖雨萱,控制软件工程师（智能运维）,三一集团有限公司,南昌,湖州,476.4,本科,本科,4,3-5年,7,3,0,0,3,2,维度不满足(≥2项)
368,1,1,1,1,0,0.0,0.083333,0.25,0.111111,0.0,0.043145,1,0,339,91,谢静,Android系统工程师,厦门亿联网络技术股份有限公司,漳州,厦门,44.6,本科,本科,3,3-5年,9,4,1,0,1,0,
379,1,1,1,1,1,0.2,0.071429,0.125,0.142857,0.012306,0.008975,0,0,106,2100,吕恒,维修售后工程师,天津航大航空设备有限公司,漳州,福州,240.0,大专,大专,2,1-3年,7,8,1,0,3,0,
380,1,1,2,1,0,0.0,0.083333,0.25,0.111111,0.004069,0.051741,1,0,154,2787,莫子轩,C#上位机开发工程师,福建南方路面机械股份有限公司,宁德,泉州,217.3,本科,大专,3,3-5年,9,4,1,0,1,0,
381,0,0,1,0,5,1.0,0.0,0.0,0.0,0.01439,0.0,1,0,202,6801,金丽,质量经理,安徽晖泓新材料科技有限公司,南昌,滁州,466.4,大专,大专,6,1-3年,10,2,0,0,2,3,随机错位配对
382,0,0,2,0,-1,-0.2,0.0,0.0,0.0,0.008077,0.0,1,0,214,1674,宋玲,渗透测试,中世国信(北京)信息技术有限公司,深圳,福州,660.2,本科,大专,2,3-5年,10,4,0,0,2,3,随机错位配对
383,0,0,1,0,-1,-0.2,0.0,0.0,0.0,0.018518,0.0,0,0,366,8328,顾恒,急招电工 月入6000,苏州昱泰新能源科技有限公司,龙岩,苏州,774.9,大专,大专,0,1-3年,6,3,0,0,3,3,维度不满足(≥2项)
391,1,1,1,1,5,1.0,0.117647,0.222222,0.2,0.064019,0.046546,1,0,25,7784,郑妍,初级全栈工程师,苏州市嘉世达机械科技有限公司,杭州,苏州,121.7,本科,本科,5,前端开发,10,9,2,0,1,0,
392,1,1,1,1,2,0.4,0.133333,0.222222,0.25,0.00804,0.0,1,0,302,1250,吕皓,福州Java（银行项目）,软通动力信息技术(集团)股份有限公司,莆田,福州,76.9,本科,本科,5,3-5年,8,9,2,0,1,0,
393,1,1,1,1,0,0.0,0.066667,0.166667,0.1,0.001224,0.0,1,0,497,22,向晨,Java工程师（厦门）(010358),广州南天电脑系统有限公司,漳州,厦门,44.6,本科,本科,3,3-5年,10,6,1,0,1,0,
394,1,1,1,1,2,0.4,0.1,0.25,0.142857,0.025746,0.016519,1,0,209,1621,马子轩,全栈工程师（AI方向）-福州,中电福富信息科技有限公司,厦门,福州,214.6,本科,本科,5,3-5年,7,4,1,0,1,0,
396,0,0,1,0,-5,-1.0,0.0,0.0,0.0,0.013752,0.0,1,0,46,1067,孟健,产品市场管理岗,强力巨彩,珠海,厦门,521.8,本科,本科,0,5-10年,7,4,0,0,1,3,维度不满足(≥2项)
398,0,0,2,0,-6,-1.0,0.0,0.0,0.0,0.009108,0.0,0,0,29,5554,杨琳,质量经理,宁波信泰机械有限公司,东莞,嘉兴,1104.9,本科,大专,4,10年以上,10,4,0,0,1,3,维度不满足(≥2项)
400,0,0,1,1,2,0.4,0.0,0.0,0.0,0.00464,0.0,0,0,286,3236,罗彬,招投标专员（泉州）,首汽租车,佛山,泉州,601.2,本科,本科,3,1-3年,6,4,0,0,1,2,维度不满足(≥2项)
402,1,1,1,1,8,1.6,0.166667,0.285714,0.285714,0.001304,0.0,1,0,114,7601,严皓,JAVA/C++/C/Python 14薪双休 应届生可投,外企德科数字技术有限公司,宁波,苏州,183.2,本科,本科,8,C++,7,7,2,0,1,0,
403,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.011161,0,0,255,1020,孙博文,化学工程师,厦门核耀科技有限公司,漳州,厦门,44.6,本科,硕士,0,工艺设计,5,2,0,0,1,2,维度不满足(≥2项)
405,0,0,1,0,-2,-0.4,0.066667,0.166667,0.1,0.019014,0.016798,0,0,15,7680,黎洋,AI 研发工程师-苏州 (具备模型工程化经验),江苏牛域科技有限公司,南昌,苏州,540.6,本科,本科,1,3-5年,10,6,1,0,3,2,维度不满足(≥2项)
411,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.101483,1,0,412,1676,钱天佑,软件测试工程师,京北方,南平,福州,128.3,本科,本科,0,功能测试,6,5,0,0,1,1,随机错位配对
413,1,1,1,1,1,0.2,0.142857,0.222222,0.285714,0.026302,0.046929,0,0,292,357,尹慧,php工程师,厦门麟贝互娱科技有限公司,宁德,厦门,283.2,本科,本科,4,3-5年,7,9,2,0,1,0,
416,0,0,1,1,0,0.0,0.0,0.0,0.0,0.010302,0.0,1,0,384,7392,莫雪,IT运维实习生,泰康之家经营管理有限公司,南昌,苏州,540.6,本科,本科,0,实习,6,8,0,0,0,2,维度不满足(≥2项)
418,1,1,1,1,1,0.2,0.111111,0.333333,0.142857,0.028604,0.264632,1,0,309,585,段俊,软件测试实习生 (MJ000132),厦门睿云联创新科技股份有限公司,福州,厦门,214.6,本科,本科,1,系统测试,7,3,1,0,2,0,
419,1,1,1,1,2,0.4,0.083333,0.25,0.111111,0.014912,0.031517,1,0,461,1304,龙安然,Android开发工程师 (MJ000151),厦门睿云联创新科技股份有限公司,泉州,福州,147.2,本科,本科,2,物联网项目,9,4,1,0,1,0,
423,0,0,1,0,-3,-0.6,0.0,0.0,0.0,0.002271,0.0,0,0,366,6571,顾恒,食品品控经理,上海元湃生物科技有限公司,龙岩,安庆,603.8,大专,大专,0,3-5年,6,4,0,0,3,3,随机错位配对
424,0,0,1,1,0,0.0,0.0,0.0,0.0,0.002767,0.037686,0,0,33,6023,魏倩,发动机整机工程师,三一集团有限公司,珠海,湖州,1156.0,本科,本科,1,1-3年,8,3,0,0,2,2,随机错位配对
426,1,1,1,1,0,0.0,0.071429,0.111111,0.166667,0.036885,0.0,1,0,110,5106,潘语桐,系统架构师（嘉兴）,浙江和达科技股份有限公司,南京,嘉兴,236.3,本科,本科,3,3-5年,6,9,1,0,1,0,
427,0,0,1,0,-3,-0.6,0.0,0.0,0.0,0.00436,0.012863,1,0,311,8799,王彬,嵌入式工程师,阿尔赛克(江苏)智能科技有限公司,漳州,苏州,808.3,本科,本科,0,3-5年,4,3,0,0,0,3,维度不满足(≥2项)
431,1,1,2,1,2,0.4,0.090909,0.5,0.1,0.009808,0.0,0,0,9,2872,向雪,现货交易员,晋江市池店镇六二轩食品商行(个体工商户),泉州,泉州,0.0,大专,不限,2,不限,10,2,1,0,2,0,
432,0,0,0,0,-2,-0.4,0.090909,0.2,0.142857,0.048094,0.0458,0,0,27,7436,宋超,需求分析工程师,汇像信息,南昌,苏州,540.6,大专,本科,3,5-10年,7,5,1,0,2,3,随机错位配对
433,1,1,1,1,0,0.0,0.1,0.2,0.166667,0.002203,0.035435,1,0,5,1450,夏玲,（数据岗）数据开发工程师,福州无比欢信息科技有限公司,三明,福州,167.0,本科,本科,1,1-3年,6,5,1,0,2,0,
434,1,1,1,1,2,0.4,0.166667,0.25,0.333333,0.033893,0.097559,1,0,364,2887,廖慧,后端开发工程师,兴通海运股份有限公司,三明,泉州,186.5,本科,本科,5,3-5年,6,8,2,0,2,0,
436,0,0,1,0,-1,-0.2,0.0,0.0,0.0,0.002973,0.0,0,0,477,984,莫莉,业务助理,中国四达国际经济技术合作公司上海分公司,杭州,厦门,675.4,大专,大专,0,1-3年,4,1,0,0,2,3,维度不满足(≥2项)
